Restaurant Name,City,Latitude,Longitude,Cuisine
Bava and Sons Restaurant,Delhi,28.6139,77.209,Chinese
"Anne, Bhakta and Hegde Restaurant",Hyderabad,17.385,78.4867,Japanese
Bose-Sastry Restaurant,Lucknow,26.8467,80.9462,South Indian
More-Chada Restaurant,Jaipur,26.9124,75.7873,Arabic
Lal-Bora Restaurant,Mumbai,19.076,72.8777,South Indian
"Raval, Dayal and Ramanathan Restaurant",Kolkata,22.5726,88.3639,Indian
"Varkey, Babu and Rajagopalan Restaurant",Pune,18.5204,73.8567,Mexican
Khatri and Sons Restaurant,Ahmedabad,23.0225,72.5714,Arabic
"Arora, Palla and Ramaswamy Restaurant",Lucknow,26.8467,80.9462,Japanese
Dewan-Sane Restaurant,Kolkata,22.5726,88.3639,Italian
Varghese-Krishnan Restaurant,Kolkata,22.5726,88.3639,North Indian
"Bhardwaj, Gill and Rastogi Restaurant",Kolkata,22.5726,88.3639,Arabic
Chana PLC Restaurant,Mumbai,19.076,72.8777,South Indian
Chaudhry-Bumb Restaurant,Chennai,13.0827,80.2707,Italian
"Lanka, Bir and Bajwa Restaurant",Kolkata,22.5726,88.3639,North Indian
"Barman, Suresh and Puri Restaurant",Delhi,28.6139,77.209,Indian
"Mohanty, Bala and Balay Restaurant",Ahmedabad,23.0225,72.5714,Chinese
Hans-Dutta Restaurant,Bangalore,12.9716,77.5946,Indian
"Datta, Datta and Kade Restaurant",Chennai,13.0827,80.2707,Chinese
Kapur-Mall Restaurant,Pune,18.5204,73.8567,Mexican
"Oommen, Agate and Panchal Restaurant",Mumbai,19.076,72.8777,Arabic
Hari and Sons Restaurant,Bangalore,12.9716,77.5946,Italian
Patla Inc Restaurant,Chennai,13.0827,80.2707,Japanese
"Narula, Garg and Mani Restaurant",Bangalore,12.9716,77.5946,Indian
Chakrabarti PLC Restaurant,Jaipur,26.9124,75.7873,Indian
Ramachandran Inc Restaurant,Ahmedabad,23.0225,72.5714,Chinese
"Soni, Munshi and Amble Restaurant",Bangalore,12.9716,77.5946,Chinese
"Dhar, Bora and Ravel Restaurant",Mumbai,19.076,72.8777,Japanese
Korpal Inc Restaurant,Lucknow,26.8467,80.9462,Chinese
"Grewal, Bandi and Gera Restaurant",Ahmedabad,23.0225,72.5714,North Indian
Bahl PLC Restaurant,Hyderabad,17.385,78.4867,South Indian
Seshadri-Chakrabarti Restaurant,Jaipur,26.9124,75.7873,Chinese
"Sachdeva, Sarma and Swaminathan Restaurant",Mumbai,19.076,72.8777,North Indian
Thaker Ltd Restaurant,Mumbai,19.076,72.8777,Arabic
"Sathe, Balay and Dhaliwal Restaurant",Jaipur,26.9124,75.7873,Chinese
Dayal PLC Restaurant,Kolkata,22.5726,88.3639,Chinese
"Patil, Banerjee and Bail Restaurant",Chennai,13.0827,80.2707,Chinese
Saran and Sons Restaurant,Delhi,28.6139,77.209,Japanese
"Sachdeva, Arya and Loyal Restaurant",Pune,18.5204,73.8567,Chinese
Rau-Acharya Restaurant,Bangalore,12.9716,77.5946,Indian
"Kanda, Srinivasan and Chacko Restaurant",Delhi,28.6139,77.209,Indian
"Gara, Srinivas and Kar Restaurant",Bangalore,12.9716,77.5946,Chinese
"Mistry, Patla and Iyer Restaurant",Bangalore,12.9716,77.5946,Mexican
Agrawal Group Restaurant,Kolkata,22.5726,88.3639,North Indian
"Aurora, Sethi and Pandit Restaurant",Hyderabad,17.385,78.4867,Mexican
"Mahajan, Dasgupta and Mukherjee Restaurant",Jaipur,26.9124,75.7873,North Indian
"Gill, Ratti and Seshadri Restaurant",Lucknow,26.8467,80.9462,Italian
Ramachandran PLC Restaurant,Lucknow,26.8467,80.9462,Arabic
Goswami-Venkatesh Restaurant,Lucknow,26.8467,80.9462,Arabic
Raman and Sons Restaurant,Ahmedabad,23.0225,72.5714,Indian
"Sachdeva, Sarma and Swaminathan Restaurant",Delhi,28.6139,77.209,Japanese
Sachdeva and Sons Restaurant,Hyderabad,17.385,78.4867,Japanese
"Thakur, Nath and Chandran Restaurant",Jaipur,26.9124,75.7873,Mexican
"Vala, Varghese and Brar Restaurant",Delhi,28.6139,77.209,Mexican
Agarwal-Andra Restaurant,Jaipur,26.9124,75.7873,Japanese
Bhandari and Sons Restaurant,Jaipur,26.9124,75.7873,North Indian
Mane-Saraf Restaurant,Pune,18.5204,73.8567,Chinese
Bajaj-Yogi Restaurant,Delhi,28.6139,77.209,Italian
Sura Ltd Restaurant,Mumbai,19.076,72.8777,North Indian
Raval-Dewan Restaurant,Hyderabad,17.385,78.4867,Mexican
Misra-Kamdar Restaurant,Chennai,13.0827,80.2707,Arabic
"Varkey, Babu and Rajagopalan Restaurant",Hyderabad,17.385,78.4867,Italian
Biswas-Wagle Restaurant,Mumbai,19.076,72.8777,North Indian
Batta-Talwar Restaurant,Chennai,13.0827,80.2707,North Indian
Iyengar-Kari Restaurant,Kolkata,22.5726,88.3639,Japanese
Tak-Bahri Restaurant,Delhi,28.6139,77.209,Indian
Nagi Ltd Restaurant,Delhi,28.6139,77.209,Chinese
Singh-Ranganathan Restaurant,Jaipur,26.9124,75.7873,Arabic
Kaur and Sons Restaurant,Kolkata,22.5726,88.3639,North Indian
Gandhi-Wadhwa Restaurant,Hyderabad,17.385,78.4867,South Indian
"Grover, Gera and Mital Restaurant",Lucknow,26.8467,80.9462,Chinese
Badami Inc Restaurant,Ahmedabad,23.0225,72.5714,Mexican
Saxena LLC Restaurant,Bangalore,12.9716,77.5946,Chinese
Mishra-Subramaniam Restaurant,Jaipur,26.9124,75.7873,Indian
Jayaraman Ltd Restaurant,Delhi,28.6139,77.209,South Indian
"Pillay, Shenoy and Uppal Restaurant",Chennai,13.0827,80.2707,Japanese
"Amble, Ganesh and Khare Restaurant",Ahmedabad,23.0225,72.5714,Japanese
Krishnamurthy-Bhat Restaurant,Chennai,13.0827,80.2707,Arabic
"Purohit, Anand and Ratta Restaurant",Delhi,28.6139,77.209,Mexican
Kurian-Nagar Restaurant,Lucknow,26.8467,80.9462,Arabic
Subramanian-Prabhakar Restaurant,Lucknow,26.8467,80.9462,North Indian
"Korpal, Prashad and Chander Restaurant",Hyderabad,17.385,78.4867,Italian
Lanka PLC Restaurant,Mumbai,19.076,72.8777,Japanese
"Rastogi, Comar and Sarin Restaurant",Pune,18.5204,73.8567,Indian
"Purohit, Anand and Ratta Restaurant",Kolkata,22.5726,88.3639,North Indian
"Chacko, Puri and Bajaj Restaurant",Mumbai,19.076,72.8777,Chinese
Sethi Inc Restaurant,Ahmedabad,23.0225,72.5714,Arabic
"Master, Kale and Jani Restaurant",Pune,18.5204,73.8567,Mexican
Dua-Chandran Restaurant,Lucknow,26.8467,80.9462,Italian
"Dara, Saini and Hora Restaurant",Delhi,28.6139,77.209,North Indian
Gera-Om Restaurant,Lucknow,26.8467,80.9462,Arabic
Yogi LLC Restaurant,Jaipur,26.9124,75.7873,Mexican
"Viswanathan, Bajaj and Mangal Restaurant",Pune,18.5204,73.8567,Indian
Lanka PLC Restaurant,Chennai,13.0827,80.2707,Italian
"Dua, Dayal and Sane Restaurant",Jaipur,26.9124,75.7873,South Indian
Biswas-Barad Restaurant,Chennai,13.0827,80.2707,Japanese
"Mandal, Mani and Mutti Restaurant",Mumbai,19.076,72.8777,South Indian
Shankar Ltd Restaurant,Bangalore,12.9716,77.5946,Italian
Rajagopalan-Andra Restaurant,Lucknow,26.8467,80.9462,Mexican
Rajan PLC Restaurant,Hyderabad,17.385,78.4867,Mexican
"Oommen, Agate and Panchal Restaurant",Chennai,13.0827,80.2707,Mexican
Prasad Group Restaurant,Hyderabad,17.385,78.4867,Arabic
Mital-Thakur Restaurant,Pune,18.5204,73.8567,Mexican
Chahal Ltd Restaurant,Mumbai,19.076,72.8777,Indian
Bumb Group Restaurant,Delhi,28.6139,77.209,Italian
"Arora, Palla and Ramaswamy Restaurant",Bangalore,12.9716,77.5946,Mexican
Shan and Sons Restaurant,Hyderabad,17.385,78.4867,Indian
Sethi Inc Restaurant,Kolkata,22.5726,88.3639,Italian
Rama Group Restaurant,Jaipur,26.9124,75.7873,Mexican
Nair Ltd Restaurant,Jaipur,26.9124,75.7873,Mexican
Kannan Ltd Restaurant,Kolkata,22.5726,88.3639,Arabic
Bobal-Sabharwal Restaurant,Hyderabad,17.385,78.4867,Arabic
Murthy-Pillai Restaurant,Hyderabad,17.385,78.4867,South Indian
"Munshi, Bose and Bal Restaurant",Jaipur,26.9124,75.7873,Chinese
"Chadha, Nath and Dube Restaurant",Bangalore,12.9716,77.5946,Mexican
Borah Inc Restaurant,Pune,18.5204,73.8567,Indian
Sama-Balakrishnan Restaurant,Ahmedabad,23.0225,72.5714,Mexican
Basu Ltd Restaurant,Mumbai,19.076,72.8777,Mexican
Nagi Ltd Restaurant,Delhi,28.6139,77.209,Indian
Agrawal Ltd Restaurant,Kolkata,22.5726,88.3639,North Indian
Sharma Ltd Restaurant,Bangalore,12.9716,77.5946,North Indian
Tandon Inc Restaurant,Hyderabad,17.385,78.4867,Japanese
Bhakta Inc Restaurant,Bangalore,12.9716,77.5946,Mexican
"Kurian, Dave and Shan Restaurant",Hyderabad,17.385,78.4867,Italian
Dass Group Restaurant,Lucknow,26.8467,80.9462,Indian
Kanda PLC Restaurant,Lucknow,26.8467,80.9462,Arabic
Bora-Saran Restaurant,Bangalore,12.9716,77.5946,Indian
Biswas-Wagle Restaurant,Bangalore,12.9716,77.5946,Chinese
Varughese Ltd Restaurant,Delhi,28.6139,77.209,Mexican
Sachdeva and Sons Restaurant,Chennai,13.0827,80.2707,Japanese
Bhagat Inc Restaurant,Ahmedabad,23.0225,72.5714,Arabic
Palla PLC Restaurant,Mumbai,19.076,72.8777,Mexican
Hans-Dutta Restaurant,Chennai,13.0827,80.2707,North Indian
Goyal-Mahajan Restaurant,Lucknow,26.8467,80.9462,Chinese
Bora Inc Restaurant,Mumbai,19.076,72.8777,South Indian
Pradhan-Dhar Restaurant,Lucknow,26.8467,80.9462,Arabic
Ratti-Wadhwa Restaurant,Jaipur,26.9124,75.7873,Chinese
Bora-Saran Restaurant,Hyderabad,17.385,78.4867,Italian
Ratta-Kashyap Restaurant,Chennai,13.0827,80.2707,Indian
Yogi-Kari Restaurant,Delhi,28.6139,77.209,Mexican
Pathak LLC Restaurant,Lucknow,26.8467,80.9462,Italian
"Johal, Verma and Koshy Restaurant",Ahmedabad,23.0225,72.5714,Italian
Agrawal-Talwar Restaurant,Mumbai,19.076,72.8777,South Indian
"Banerjee, Varughese and Subramaniam Restaurant",Ahmedabad,23.0225,72.5714,Arabic
"Pai, Gara and Tailor Restaurant",Delhi,28.6139,77.209,Indian
Iyer-Kunda Restaurant,Pune,18.5204,73.8567,Italian
"Bora, Thaker and Chaudhari Restaurant",Pune,18.5204,73.8567,Mexican
Iyer-Kunda Restaurant,Lucknow,26.8467,80.9462,Mexican
Sharaf LLC Restaurant,Bangalore,12.9716,77.5946,North Indian
"Oza, Mallick and Natt Restaurant",Kolkata,22.5726,88.3639,Chinese
Mishra-Subramaniam Restaurant,Jaipur,26.9124,75.7873,Japanese
Chokshi Group Restaurant,Jaipur,26.9124,75.7873,Indian
Cherian-Varty Restaurant,Mumbai,19.076,72.8777,Mexican
"Nagi, Zacharia and Mammen Restaurant",Ahmedabad,23.0225,72.5714,Japanese
"Lanka, Bir and Bajwa Restaurant",Jaipur,26.9124,75.7873,Indian
Mutti Group Restaurant,Pune,18.5204,73.8567,Mexican
Yogi and Sons Restaurant,Mumbai,19.076,72.8777,Chinese
Borra-Korpal Restaurant,Mumbai,19.076,72.8777,Japanese
"Edwin, Mangal and Prabhu Restaurant",Mumbai,19.076,72.8777,Japanese
Sharaf-Pandya Restaurant,Lucknow,26.8467,80.9462,Japanese
Padmanabhan-Bahl Restaurant,Mumbai,19.076,72.8777,Italian
Agrawal Group Restaurant,Ahmedabad,23.0225,72.5714,Mexican
Soman Group Restaurant,Bangalore,12.9716,77.5946,Mexican
"Dora, Balan and Agarwal Restaurant",Bangalore,12.9716,77.5946,Chinese
Raval-Dewan Restaurant,Pune,18.5204,73.8567,Indian
"Lanka, Thakkar and Sant Restaurant",Kolkata,22.5726,88.3639,Japanese
Korpal Inc Restaurant,Bangalore,12.9716,77.5946,North Indian
Dhaliwal Group Restaurant,Chennai,13.0827,80.2707,Chinese
Shetty-Murty Restaurant,Lucknow,26.8467,80.9462,Arabic
Dass Group Restaurant,Pune,18.5204,73.8567,Chinese
Narain PLC Restaurant,Ahmedabad,23.0225,72.5714,Indian
Kumer-Ratti Restaurant,Delhi,28.6139,77.209,Chinese
"Batra, Wagle and Shan Restaurant",Bangalore,12.9716,77.5946,Indian
Chauhan PLC Restaurant,Jaipur,26.9124,75.7873,Italian
Gara-Grover Restaurant,Kolkata,22.5726,88.3639,North Indian
Pal and Sons Restaurant,Kolkata,22.5726,88.3639,Chinese
"Bansal, Vaidya and Ghosh Restaurant",Bangalore,12.9716,77.5946,South Indian
"Soni, Munshi and Amble Restaurant",Kolkata,22.5726,88.3639,Indian
Palla-Krishna Restaurant,Bangalore,12.9716,77.5946,Japanese
"Majumdar, Roy and Manne Restaurant",Chennai,13.0827,80.2707,Italian
"Varkey, Babu and Rajagopalan Restaurant",Bangalore,12.9716,77.5946,Japanese
Narasimhan PLC Restaurant,Mumbai,19.076,72.8777,Italian
Saxena LLC Restaurant,Mumbai,19.076,72.8777,Mexican
Sura Ltd Restaurant,Delhi,28.6139,77.209,South Indian
Sahota-Keer Restaurant,Lucknow,26.8467,80.9462,Arabic
Jayaraman Ltd Restaurant,Pune,18.5204,73.8567,North Indian
"Kara, Venkatesh and Dyal Restaurant",Pune,18.5204,73.8567,Japanese
Korpal Group Restaurant,Jaipur,26.9124,75.7873,Italian
"Chadha, Shetty and Sankar Restaurant",Delhi,28.6139,77.209,Japanese
Raja LLC Restaurant,Delhi,28.6139,77.209,South Indian
"Khosla, Pau and Jayaraman Restaurant",Kolkata,22.5726,88.3639,Italian
"Sachdeva, Sarma and Swaminathan Restaurant",Hyderabad,17.385,78.4867,Japanese
Agate-Chauhan Restaurant,Pune,18.5204,73.8567,South Indian
Mital Inc Restaurant,Mumbai,19.076,72.8777,Italian
Narasimhan PLC Restaurant,Jaipur,26.9124,75.7873,Chinese
Dua-Chandran Restaurant,Pune,18.5204,73.8567,Italian
Rege-Bhattacharyya Restaurant,Mumbai,19.076,72.8777,Mexican
"Malhotra, Sagar and Choudhry Restaurant",Ahmedabad,23.0225,72.5714,Indian
Shan-De Restaurant,Hyderabad,17.385,78.4867,North Indian
Desai-Das Restaurant,Hyderabad,17.385,78.4867,Mexican
Munshi Group Restaurant,Jaipur,26.9124,75.7873,Indian
Sood Group Restaurant,Delhi,28.6139,77.209,Chinese
Prashad LLC Restaurant,Kolkata,22.5726,88.3639,Mexican
"Hayer, Thakkar and Andra Restaurant",Delhi,28.6139,77.209,South Indian
Choudhary LLC Restaurant,Delhi,28.6139,77.209,South Indian
"Gara, Bassi and De Restaurant",Ahmedabad,23.0225,72.5714,Japanese
Jhaveri PLC Restaurant,Bangalore,12.9716,77.5946,Italian
Bava Inc Restaurant,Jaipur,26.9124,75.7873,Japanese
"Saha, Chandran and Sarraf Restaurant",Jaipur,26.9124,75.7873,Arabic
Shere-Dara Restaurant,Ahmedabad,23.0225,72.5714,South Indian
Koshy and Sons Restaurant,Lucknow,26.8467,80.9462,Indian
Bora and Sons Restaurant,Bangalore,12.9716,77.5946,Italian
Ratti-Wadhwa Restaurant,Bangalore,12.9716,77.5946,Chinese
Chauhan PLC Restaurant,Bangalore,12.9716,77.5946,South Indian
"Sur, Deshpande and Sanghvi Restaurant",Pune,18.5204,73.8567,Indian
Sahni Ltd Restaurant,Lucknow,26.8467,80.9462,Arabic
"Mander, Bhattacharyya and Jaggi Restaurant",Pune,18.5204,73.8567,Arabic
Sarkar LLC Restaurant,Lucknow,26.8467,80.9462,Chinese
"Borra, Tella and Prakash Restaurant",Jaipur,26.9124,75.7873,Indian
"Sachdeva, Gola and Sood Restaurant",Bangalore,12.9716,77.5946,Chinese
"Baral, Kade and Sodhi Restaurant",Lucknow,26.8467,80.9462,South Indian
Golla-Rau Restaurant,Lucknow,26.8467,80.9462,Mexican
Grover-Johal Restaurant,Jaipur,26.9124,75.7873,Mexican
Tak Inc Restaurant,Ahmedabad,23.0225,72.5714,South Indian
Palla-Padmanabhan Restaurant,Hyderabad,17.385,78.4867,Arabic
Dass PLC Restaurant,Kolkata,22.5726,88.3639,Chinese
Borra-Korpal Restaurant,Chennai,13.0827,80.2707,Mexican
"Nath, Deshmukh and Pall Restaurant",Kolkata,22.5726,88.3639,South Indian
Bandi Group Restaurant,Jaipur,26.9124,75.7873,Arabic
"Varma, Sehgal and Sethi Restaurant",Pune,18.5204,73.8567,Mexican
Datta-Kohli Restaurant,Jaipur,26.9124,75.7873,South Indian
"Sabharwal, Khatri and Gokhale Restaurant",Lucknow,26.8467,80.9462,Arabic
"Arora, Palla and Ramaswamy Restaurant",Mumbai,19.076,72.8777,Italian
"Mandal, Mani and Mutti Restaurant",Jaipur,26.9124,75.7873,North Indian
"Agrawal, Bal and Goswami Restaurant",Lucknow,26.8467,80.9462,Mexican
Lalla Inc Restaurant,Jaipur,26.9124,75.7873,Chinese
Comar-Shenoy Restaurant,Ahmedabad,23.0225,72.5714,Mexican
Nair-Purohit Restaurant,Kolkata,22.5726,88.3639,Indian
Parekh Group Restaurant,Delhi,28.6139,77.209,Indian
Sharma PLC Restaurant,Mumbai,19.076,72.8777,Mexican
Kohli-Malhotra Restaurant,Lucknow,26.8467,80.9462,North Indian
"Jaggi, Khare and Ahuja Restaurant",Delhi,28.6139,77.209,Mexican
Salvi PLC Restaurant,Ahmedabad,23.0225,72.5714,Chinese
Comar-Shenoy Restaurant,Lucknow,26.8467,80.9462,Japanese
"Mannan, Pandit and Bhat Restaurant",Lucknow,26.8467,80.9462,Mexican
"Vala, Lall and Bhatti Restaurant",Hyderabad,17.385,78.4867,Japanese
Shanker LLC Restaurant,Jaipur,26.9124,75.7873,South Indian
Bhagat Inc Restaurant,Lucknow,26.8467,80.9462,South Indian
Bhalla-Saran Restaurant,Chennai,13.0827,80.2707,Indian
"Goswami, Varkey and Mani Restaurant",Kolkata,22.5726,88.3639,Mexican
"Cheema, Seshadri and Chawla Restaurant",Hyderabad,17.385,78.4867,Indian
Rana-Khalsa Restaurant,Jaipur,26.9124,75.7873,Chinese
"Bal, Parmar and Andra Restaurant",Kolkata,22.5726,88.3639,Italian
"Bhattacharyya, Bhatti and Swamy Restaurant",Ahmedabad,23.0225,72.5714,Italian
Sathe and Sons Restaurant,Jaipur,26.9124,75.7873,South Indian
Karnik Ltd Restaurant,Hyderabad,17.385,78.4867,North Indian
Subramanian-Prabhakar Restaurant,Jaipur,26.9124,75.7873,North Indian
"Basak, Ahluwalia and Iyer Restaurant",Lucknow,26.8467,80.9462,South Indian
"Korpal, Prashad and Chander Restaurant",Pune,18.5204,73.8567,Chinese
Mahal Group Restaurant,Pune,18.5204,73.8567,North Indian
Bhat and Sons Restaurant,Jaipur,26.9124,75.7873,Italian
Krishnamurthy-Muni Restaurant,Mumbai,19.076,72.8777,North Indian
"Bumb, Ramakrishnan and Mohanty Restaurant",Lucknow,26.8467,80.9462,Indian
Sabharwal-Aggarwal Restaurant,Jaipur,26.9124,75.7873,Japanese
Chander PLC Restaurant,Chennai,13.0827,80.2707,Arabic
Bawa-Radhakrishnan Restaurant,Pune,18.5204,73.8567,North Indian
Madan-Karan Restaurant,Mumbai,19.076,72.8777,North Indian
"Patil, Magar and Mukhopadhyay Restaurant",Ahmedabad,23.0225,72.5714,South Indian
"Chaudhary, Suri and Loke Restaurant",Delhi,28.6139,77.209,South Indian
Khare-Subramaniam Restaurant,Hyderabad,17.385,78.4867,Italian
Chanda-Vohra Restaurant,Hyderabad,17.385,78.4867,North Indian
Patla Inc Restaurant,Mumbai,19.076,72.8777,Mexican
Talwar LLC Restaurant,Jaipur,26.9124,75.7873,Indian
"Sekhon, Hari and Atwal Restaurant",Chennai,13.0827,80.2707,Japanese
Mann-Ray Restaurant,Hyderabad,17.385,78.4867,Italian
Mani and Sons Restaurant,Pune,18.5204,73.8567,Italian
"Bassi, Sethi and Dayal Restaurant",Hyderabad,17.385,78.4867,Japanese
Rajagopal-Raju Restaurant,Mumbai,19.076,72.8777,Arabic
Uppal LLC Restaurant,Mumbai,19.076,72.8777,Chinese
Gala-Ghose Restaurant,Hyderabad,17.385,78.4867,Arabic
Bumb LLC Restaurant,Bangalore,12.9716,77.5946,Chinese
Das-Kaur Restaurant,Hyderabad,17.385,78.4867,Arabic
Badami Ltd Restaurant,Jaipur,26.9124,75.7873,North Indian
Talwar-Agrawal Restaurant,Delhi,28.6139,77.209,Italian
Balay-Dasgupta Restaurant,Bangalore,12.9716,77.5946,North Indian
Kulkarni-Kar Restaurant,Jaipur,26.9124,75.7873,Italian
Raja LLC Restaurant,Jaipur,26.9124,75.7873,Arabic
"Rai, Bala and Muni Restaurant",Lucknow,26.8467,80.9462,Mexican
"Dutta, Pal and Babu Restaurant",Chennai,13.0827,80.2707,Mexican
"Rastogi, Sandal and Shan Restaurant",Kolkata,22.5726,88.3639,Indian
Merchant-Panchal Restaurant,Pune,18.5204,73.8567,South Indian
Dalal-Toor Restaurant,Ahmedabad,23.0225,72.5714,Chinese
Divan-Koshy Restaurant,Jaipur,26.9124,75.7873,Arabic
Dewan-Sane Restaurant,Jaipur,26.9124,75.7873,Italian
Gour LLC Restaurant,Hyderabad,17.385,78.4867,South Indian
Deshpande LLC Restaurant,Jaipur,26.9124,75.7873,Chinese
Comar-Shenoy Restaurant,Ahmedabad,23.0225,72.5714,South Indian
Ganesh Ltd Restaurant,Ahmedabad,23.0225,72.5714,Japanese
Bajaj-Yogi Restaurant,Chennai,13.0827,80.2707,Chinese
Mohan Group Restaurant,Ahmedabad,23.0225,72.5714,South Indian
"Cheema, Srinivas and Shetty Restaurant",Mumbai,19.076,72.8777,Indian
Sharma PLC Restaurant,Delhi,28.6139,77.209,Italian
Sharaf-Barad Restaurant,Bangalore,12.9716,77.5946,South Indian
Korpal-Jayaraman Restaurant,Jaipur,26.9124,75.7873,Japanese
Sethi Inc Restaurant,Delhi,28.6139,77.209,Chinese
"Mangal, Mittal and Venkataraman Restaurant",Ahmedabad,23.0225,72.5714,South Indian
Dara-Sinha Restaurant,Hyderabad,17.385,78.4867,Japanese
Mistry PLC Restaurant,Delhi,28.6139,77.209,North Indian
Nayak-Bakshi Restaurant,Lucknow,26.8467,80.9462,Indian
Kaul-Sheth Restaurant,Kolkata,22.5726,88.3639,North Indian
More LLC Restaurant,Hyderabad,17.385,78.4867,Indian
"Saha, Chandran and Sarraf Restaurant",Bangalore,12.9716,77.5946,North Indian
Joshi-Shankar Restaurant,Ahmedabad,23.0225,72.5714,South Indian
Kanda PLC Restaurant,Bangalore,12.9716,77.5946,Italian
"Varughese, Kashyap and Master Restaurant",Delhi,28.6139,77.209,Indian
Raja-Aurora Restaurant,Lucknow,26.8467,80.9462,Japanese
Chand Group Restaurant,Jaipur,26.9124,75.7873,North Indian
"Anne, Badami and Nagy Restaurant",Kolkata,22.5726,88.3639,Chinese
Soni LLC Restaurant,Kolkata,22.5726,88.3639,Chinese
Krishnamurthy-Shenoy Restaurant,Bangalore,12.9716,77.5946,Arabic
"Raja, Srinivasan and Narula Restaurant",Bangalore,12.9716,77.5946,Italian
Yadav-Korpal Restaurant,Delhi,28.6139,77.209,Italian
"Ahuja, Agate and Murthy Restaurant",Ahmedabad,23.0225,72.5714,Japanese
Deshmukh Group Restaurant,Hyderabad,17.385,78.4867,Italian
Buch Ltd Restaurant,Mumbai,19.076,72.8777,Chinese
"Kumer, Sekhon and Rajagopal Restaurant",Bangalore,12.9716,77.5946,Arabic
"Edwin, Mangal and Prabhu Restaurant",Lucknow,26.8467,80.9462,Arabic
Raja-Aurora Restaurant,Pune,18.5204,73.8567,Japanese
"Singh, Talwar and Solanki Restaurant",Chennai,13.0827,80.2707,Chinese
Iyer-Kunda Restaurant,Kolkata,22.5726,88.3639,Mexican
Ratti-Wadhwa Restaurant,Ahmedabad,23.0225,72.5714,Italian
Singhal PLC Restaurant,Delhi,28.6139,77.209,Chinese
Vora-Swamy Restaurant,Delhi,28.6139,77.209,Chinese
Vora Ltd Restaurant,Jaipur,26.9124,75.7873,Indian
"Jani, Dash and Sahni Restaurant",Jaipur,26.9124,75.7873,Chinese
"Kumar, Chaudry and Dhingra Restaurant",Chennai,13.0827,80.2707,Japanese
Mohan Group Restaurant,Bangalore,12.9716,77.5946,Indian
Comar-Shenoy Restaurant,Chennai,13.0827,80.2707,South Indian
Koshy and Sons Restaurant,Pune,18.5204,73.8567,South Indian
Jhaveri and Sons Restaurant,Mumbai,19.076,72.8777,North Indian
Bumb Group Restaurant,Chennai,13.0827,80.2707,Mexican
"Ghosh, Bhatt and Aurora Restaurant",Mumbai,19.076,72.8777,Mexican
"Thaman, Kothari and Chawla Restaurant",Mumbai,19.076,72.8777,Italian
"Yogi, Vaidya and Ratti Restaurant",Mumbai,19.076,72.8777,South Indian
"Dhar, Bora and Ravel Restaurant",Pune,18.5204,73.8567,Mexican
Jayaraman Ltd Restaurant,Chennai,13.0827,80.2707,Italian
Bhavsar-Madan Restaurant,Jaipur,26.9124,75.7873,Mexican
Sibal Ltd Restaurant,Lucknow,26.8467,80.9462,Chinese
Natarajan-Mani Restaurant,Jaipur,26.9124,75.7873,Chinese
Murty-Pradhan Restaurant,Delhi,28.6139,77.209,Indian
Raval-Lad Restaurant,Delhi,28.6139,77.209,Arabic
"Hayre, Mangal and Bose Restaurant",Pune,18.5204,73.8567,Arabic
Mann-Chandra Restaurant,Mumbai,19.076,72.8777,South Indian
"Banik, Rau and Chawla Restaurant",Kolkata,22.5726,88.3639,Indian
"Dash, Viswanathan and Mammen Restaurant",Ahmedabad,23.0225,72.5714,Chinese
Pandit-Kara Restaurant,Hyderabad,17.385,78.4867,Japanese
Narain PLC Restaurant,Mumbai,19.076,72.8777,Mexican
"Boase, Ghose and Mistry Restaurant",Ahmedabad,23.0225,72.5714,South Indian
Lad PLC Restaurant,Hyderabad,17.385,78.4867,Mexican
"Chadha, Nath and Dube Restaurant",Bangalore,12.9716,77.5946,Italian
"Maharaj, Bhatia and Cherian Restaurant",Hyderabad,17.385,78.4867,Indian
Khare-Sachar Restaurant,Mumbai,19.076,72.8777,Japanese
"Muni, Ravel and Desai Restaurant",Jaipur,26.9124,75.7873,Japanese
Shere-Dara Restaurant,Chennai,13.0827,80.2707,South Indian
"Padmanabhan, Amble and Chadha Restaurant",Pune,18.5204,73.8567,South Indian
Kant-Kata Restaurant,Mumbai,19.076,72.8777,North Indian
Badami Ltd Restaurant,Mumbai,19.076,72.8777,Chinese
"Krishnamurthy, Dalal and Barad Restaurant",Pune,18.5204,73.8567,Chinese
Din-Choudhry Restaurant,Pune,18.5204,73.8567,Arabic
Srinivas PLC Restaurant,Lucknow,26.8467,80.9462,Mexican
Saini LLC Restaurant,Pune,18.5204,73.8567,Japanese
Dhar PLC Restaurant,Lucknow,26.8467,80.9462,Arabic
Kalla PLC Restaurant,Jaipur,26.9124,75.7873,Indian
"Patla, Srinivasan and Sharaf Restaurant",Chennai,13.0827,80.2707,Italian
"Tiwari, Gara and Kumar Restaurant",Pune,18.5204,73.8567,Arabic
"Baral, Merchant and Thaker Restaurant",Lucknow,26.8467,80.9462,Mexican
Sama-Dewan Restaurant,Kolkata,22.5726,88.3639,Mexican
"Chaudhry, Bir and Mukhopadhyay Restaurant",Delhi,28.6139,77.209,Arabic
Gaba-Choudhary Restaurant,Kolkata,22.5726,88.3639,North Indian
Bajaj-Yogi Restaurant,Ahmedabad,23.0225,72.5714,Chinese
